timestamp_s,follower_id,leader_id,follower_type,leader_type,xs,ys,xl,yl,Lx_m,Ly_m,v_follower_mps,v_leader_mps,leader_length_m,a_follower_mps2,a_leader_mps2,leader_rank,TTC_s,DRAC_mps2,TTC_unsafe,DRAC_unsafe,signal_cycle,phase
99.1,506,7,truck,car,7.3819,3.4735,26.6535,3.562,14.7716,-2.0615,1.6688,0.0171,4.5,0.5273,-0.001,1,8.943270569716049,0.092343175079206,False,False,2,GREEN
99.133,495,502,truck,car,8.7951,2.4594,25.0669,3.6358,11.7718,-0.9736,0.8266,0.0924,4.5,0.4503,-0.2246,1,16.033505856714793,0.0228958035304711,False,False,2,GREEN
99.167,490,515,car,car,10.3394,3.4183,15.9466,4.049,1.1072,-1.1693,0.6187,1.0055,4.5,-0.0151,0.3382,1,inf,0.0,False,False,2,GREEN
99.167,520,490,truck,car,2.4489,4.8812,10.3394,3.4183,3.3905,-0.6871,2.4579,0.6187,4.5,0.1114,-0.0151,1,1.8434645498042628,0.4988433328417638,False,False,2,GREEN
99.167,520,515,truck,car,2.4489,4.8812,15.9466,4.049,8.9977,-1.3178,2.4579,1.0055,4.5,0.1114,0.3382,2,6.195056458275958,0.117222499083099,False,False,2,GREEN
99.2,514,492,car,car,5.6122,7.3379,22.028,5.71,11.9158,-0.1721,2.5656,1.7111,4.5,-0.8313,0.3992,1,13.944763019309542,0.0306387422581782,False,False,2,GREEN
99.233,505,521,car,truck,9.4157,5.5596,17.9715,5.7025,0.5558,-2.0071,1.4341,2.5308,8.0,-0.4642,-7.2077,1,inf,0.0,False,False,2,GREEN
99.233,505,500,car,car,9.4157,5.5596,20.9544,7.0604,7.0387,-0.2992,1.4341,1.4553,4.5,-0.4642,-0.0573,2,inf,0.0,False,False,2,GREEN
99.233,521,500,truck,car,17.9715,5.7025,20.9544,7.0604,-1.5171,-0.7921,2.5308,1.4553,4.5,-7.2077,-0.0573,1,,,False,False,2,GREEN
99.267,513,496,truck,car,6.762,5.1255,9.916,4.1987,-1.346,-1.2232,1.9213,1.0252,4.5,-8.2564,-0.4525,1,,,False,False,2,GREEN
99.3,506,7,truck,car,7.6794,3.3131,26.6512,3.5645,14.4718,-1.8986,1.6769,0.0169,4.5,-0.472,-0.0011,1,8.717951807228914,0.0952058486159289,False,False,2,GREEN
99.333,495,510,truck,truck,8.9507,2.3816,23.7808,4.8015,6.8301,-0.0801,0.9097,1.3562,8.0,0.2918,0.0572,1,inf,0.0,False,False,2,GREEN
99.333,495,502,truck,car,8.9507,2.3816,25.0633,3.6503,11.6126,-0.8813,0.9097,0.0614,4.5,0.2918,-0.0886,2,13.68926087469056,0.0309841417942579,False,False,2,GREEN
99.333,510,502,truck,car,23.7808,4.8015,25.0633,3.6503,-3.2175,-0.9988,1.3562,0.0614,4.5,0.0572,-0.0886,1,,,False,False,2,GREEN
99.367,490,515,car,car,10.4489,3.3616,15.8779,4.2464,0.929,-0.9152,0.6126,1.0896,4.5,-0.0449,0.5008,1,inf,0.0,False,False,2,GREEN
99.367,490,523,car,truck,10.4489,3.3616,21.735,3.8234,3.2861,-1.6882,0.6126,1.2908,8.0,-0.0449,0.0605,2,inf,0.0,False,False,2,GREEN
99.367,515,523,car,truck,15.8779,4.2464,21.735,3.8234,-2.1429,-1.727,1.0896,1.2908,8.0,0.5008,0.0605,1,,,False,False,2,GREEN
99.367,520,490,truck,car,2.8853,4.6545,10.4489,3.3616,3.0636,-0.8571,2.4499,0.6126,4.5,-0.1904,-0.0449,1,1.6674467969302782,0.5509321207076641,False,False,2,GREEN
99.367,520,515,truck,car,2.8853,4.6545,15.8779,4.2464,8.4926,-1.7419,2.4499,1.0896,4.5,-0.1904,0.5008,2,6.243181651106373,0.1089428496573487,False,False,2,GREEN
99.367,520,523,truck,truck,2.8853,4.6545,21.735,3.8234,10.8497,-1.6689,2.4499,1.2908,8.0,-0.1904,0.0605,3,9.360452074885687,0.0619147446473174,False,False,2,GREEN
99.4,514,492,car,car,5.9842,7.0085,22.2671,5.9658,11.7829,-0.7573,2.4045,1.7907,4.5,-0.7807,0.3967,1,19.196643857934177,0.0159871695423028,False,False,2,GREEN
99.433,505,521,car,truck,9.6153,5.3605,18.033,6.1,0.4177,-1.4105,1.4071,1.6963,8.0,0.1932,-1.1265,1,inf,0.0,False,False,2,GREEN
99.433,521,500,truck,car,18.033,6.1,21.116,7.3008,-1.417,-0.9492,1.6963,1.4406,4.5,-1.1265,-0.0878,1,,,False,False,2,GREEN
99.467,496,524,car,truck,10.0743,4.0741,26.0165,5.8717,7.9422,-0.3524,1.0157,1.54,8.0,0.3501,1.2969,1,inf,0.0,False,False,2,GREEN
99.467,513,496,car,car,6.9865,4.9225,10.0743,4.0741,-1.4122,-0.9516,1.4986,1.0157,4.5,3.3791,0.3501,1,,,False,False,2,GREEN
99.467,513,524,car,truck,6.9865,4.9225,26.0165,5.8717,11.03,-1.2008,1.4986,1.54,8.0,3.3791,1.2969,2,inf,0.0,False,False,2,GREEN
99.5,506,7,truck,car,7.9779,3.1718,26.6488,3.5669,14.1709,-1.7549,1.6478,0.0168,4.5,0.1628,-0.0006,1,8.688473329245861,0.0938599877213162,False,False,2,GREEN
99.533,510,502,truck,car,23.9799,4.9911,25.0608,3.6612,-3.4191,-0.8201,1.4073,0.0546,4.5,0.4892,0.0204,1,,,False,False,2,GREEN
99.567,515,523,car,truck,15.8064,4.4598,21.9484,3.9708,-1.858,-1.661,1.1471,1.3023,8.0,0.0745,0.0541,1,,,False,False,2,GREEN
99.567,520,515,truck,car,3.3095,4.4277,15.8064,4.4598,7.9969,-2.1179,2.3342,1.1471,4.5,-0.9676,0.0745,1,6.736500716030663,0.0881095430729407,False,False,2,GREEN
99.567,520,523,truck,truck,3.3095,4.4277,21.9484,3.9708,10.6389,-2.0431,2.3342,1.3023,8.0,-0.9676,0.0541,2,10.310010659947668,0.0500435952025115,False,False,2,GREEN
99.6,514,492,car,car,6.331,6.7002,22.5205,6.2294,11.6895,-1.3292,2.2296,1.8638,4.5,-0.9682,0.3353,1,31.955986878075443,0.0057234971555669,False,False,2,GREEN
99.633,505,521,car,car,9.8097,5.1607,18.126,6.4445,3.8163,-0.5162,1.3475,2.072,4.5,-0.7835,4.8496,1,inf,0.0,False,False,2,GREEN
99.633,521,500,car,car,18.126,6.4445,21.2859,7.533,-1.3401,-0.7115,2.072,1.4445,4.5,4.8496,0.1304,1,,,False,False,2,GREEN
99.667,496,524,car,truck,10.2348,3.9429,26.2831,6.0657,8.0483,-0.0272,1.0445,1.7362,8.0,-0.0624,0.665,1,inf,0.0,False,False,2,GREEN
99.7,506,7,truck,car,8.2761,3.0504,26.6464,3.5692,13.8703,-1.6312,1.5187,0.0165,4.5,-1.4543,-0.0024,1,9.23332445746239,0.0813466485944788,False,False,2,GREEN
99.767,515,523,car,truck,15.7385,4.6824,22.1633,4.1198,-1.5752,-1.5874,1.19,1.3125,8.0,0.354,0.0479,1,,,False,False,2,GREEN
99.767,520,515,truck,car,3.7062,4.2136,15.7385,4.6824,7.5323,-1.6812,2.19,1.19,4.5,-0.4729,0.354,1,7.5323,0.0663807867450845,False,False,2,GREEN
99.767,520,523,truck,truck,3.7062,4.2136,22.1633,4.1198,10.4571,-2.4062,2.19,1.3125,8.0,-0.4729,0.0479,2,11.916923076923078,0.0368173896204492,False,False,2,GREEN
99.8,514,492,car,car,6.65,6.4141,22.7888,6.4985,11.6388,-1.7156,2.0653,1.9384,4.5,-0.6744,0.4106,1,91.71631205673742,0.0006918071450665,False,False,2,GREEN
99.833,505,521,car,truck,9.9762,4.9701,18.2565,6.902,0.2803,-0.2181,1.1817,2.5087,8.0,-0.8711,-0.4571,1,inf,0.0,False,False,2,GREEN
99.833,521,500,truck,car,18.2565,6.902,21.4703,7.7598,-1.2862,-1.2922,2.5087,1.4819,4.5,-0.4571,0.2396,1,,,False,False,2,GREEN
99.9,506,7,truck,car,8.5427,2.9525,26.644,3.5715,13.6013,-1.531,1.3676,0.0168,4.5,-0.0597,0.0066,1,10.069070180633698,0.0670767000213214,False,False,2,GREEN
99.967,495,523,truck,truck,9.4423,2.1425,22.379,4.2704,4.9367,-0.3721,0.7781,1.3161,8.0,0.0232,-0.0111,1,inf,0.0,False,False,2,GREEN
99.967,513,495,truck,truck,7.655,4.3795,9.4423,2.1425,-6.2127,-0.263,1.3054,0.7781,8.0,-4.2826,0.0232,1,,,False,False,2,GREEN
99.967,513,515,truck,car,7.655,4.3795,15.6726,4.9233,3.5176,-1.6062,1.3054,1.3313,4.5,-4.2826,1.0683,2,inf,0.0,False,False,2,GREEN
99.967,513,523,truck,truck,7.655,4.3795,22.379,4.2704,6.724,-2.3909,1.3054,1.3161,8.0,-4.2826,-0.0111,3,inf,0.0,False,False,2,GREEN
99.967,515,523,car,truck,15.6726,4.9233,22.379,4.2704,-1.2936,-1.4971,1.3313,1.3161,8.0,1.0683,-0.0111,1,,,False,False,2,GREEN
99.967,520,513,truck,truck,4.088,4.0155,7.655,4.3795,-4.433,-2.136,2.1192,1.3054,8.0,-0.2364,-4.2826,1,,,False,False,2,GREEN
99.967,520,495,truck,truck,4.088,4.0155,9.4423,2.1425,-2.6457,-0.627,2.1192,0.7781,8.0,-0.2364,0.0232,2,,,False,False,2,GREEN
99.967,520,515,truck,car,4.088,4.0155,15.6726,4.9233,7.0846,-1.2422,2.1192,1.3313,4.5,-0.2364,1.0683,3,8.991750222109403,0.0438123824916015,False,False,2,GREEN
99.967,520,523,truck,truck,4.088,4.0155,22.379,4.2704,10.291,-2.2451,2.1192,1.3161,8.0,-0.2364,-0.0111,4,12.814095380400945,0.0313365858517151,False,False,2,GREEN
100.0,514,492,car,car,6.9472,6.143,23.074,6.7741,11.6268,-1.1689,1.9708,2.0302,4.5,-0.2679,0.507,1,inf,0.0,False,False,2,GREEN
100.033,526,500,car,car,1.0405,9.083,21.6686,7.9885,16.1281,-0.7055,2.3759,1.5537,4.5,-0.6586,0.4768,1,19.615786913159813,0.0209576093898227,False,False,2,GREEN
100.1,506,7,truck,car,8.7974,2.8534,26.6415,3.5736,13.3441,-1.4298,1.3696,0.0152,4.5,0.0786,-0.0119,1,9.85240696987596,0.0687344729131226,False,False,2,GREEN
100.133,528,510,car,truck,0.8255,5.6935,24.7305,5.5676,15.905,-2.0241,3.2194,1.7481,8.0,-1.197,0.9158,1,10.810167878746688,0.0680516721156868,False,False,2,GREEN
100.167,513,515,truck,car,7.8245,4.2485,15.6106,5.203,3.2861,-1.1955,1.0311,1.5274,4.5,1.5479,0.8847,1,inf,0.0,False,False,2,GREEN
100.167,513,523,truck,truck,7.8245,4.2485,22.5946,4.4234,6.7701,-2.3251,1.0311,1.3352,8.0,1.5479,0.2241,2,inf,0.0,False,False,2,GREEN
100.167,515,523,car,truck,15.6106,5.203,22.5946,4.4234,-1.016,-1.3704,1.5274,1.3352,8.0,0.8847,0.2241,1,,,False,False,2,GREEN
100.167,520,513,truck,truck,4.4616,3.833,7.8245,4.2485,-4.6371,-2.0845,2.0231,1.0311,8.0,-0.7188,1.5479,1,,,False,False,2,GREEN
100.167,520,515,truck,car,4.4616,3.833,15.6106,5.203,6.649,-0.78,2.0231,1.5274,4.5,-0.7188,0.8847,2,13.413354851724838,0.0184778530606106,False,False,2,GREEN
100.167,520,523,truck,truck,4.4616,3.833,22.5946,4.4234,10.133,-1.9096,2.0231,1.3352,8.0,-0.7188,0.2241,3,14.730338712022096,0.0233497685779137,False,False,2,GREEN
100.2,514,450,car,truck,7.2254,5.8802,11.9008,4.364,-3.3246,-0.6338,1.8261,0.0765,8.0,-1.1788,-0.0067,1,,,False,False,2,GREEN
100.2,514,492,car,car,7.2254,5.8802,23.3766,7.0585,11.6512,-0.6217,1.8261,2.1186,4.5,-1.1788,0.3765,2,inf,0.0,False,False,2,GREEN
100.233,526,500,car,car,1.6915,8.8035,21.8803,8.2313,15.6888,-1.2278,5.1157,1.6764,4.5,9.839,0.75,1,4.5616259122495855,0.376981811547091,False,False,2,GREEN
100.3,506,529,truck,car,9.0482,2.7511,17.4219,3.9389,3.8737,-0.9622,1.3166,1.092,4.5,-0.6087,-0.3951,1,17.24710596616207,0.0065112373183261,False,False,2,GREEN
100.3,506,7,truck,car,9.0482,2.7511,26.6405,3.5764,13.0923,-1.3247,1.3166,0.015,4.5,-0.6087,-0.0031,2,10.058620159803318,0.0647007233259244,False,False,2,GREEN
100.3,519,530,car,car,8.7726,6.7765,17.8914,5.9884,4.6188,-1.0119,2.2956,2.2308,4.5,-0.2738,-1.4039,1,71.27777777777781,0.0004545596258768,False,False,2,GREEN
100.3,529,7,car,car,17.4219,3.9389,26.6405,3.5764,4.7186,-1.4375,1.092,0.015,4.5,-0.3951,-0.0031,1,4.381244196843082,0.1229102911880642,False,False,2,GREEN
100.333,528,510,car,truck,1.46,5.5725,25.0091,5.7992,15.5491,-1.9233,3.3599,1.8459,8.0,0.6799,0.0576,1,10.27021136063408,0.0737083175232007,False,False,2,GREEN
100.367,515,523,car,truck,15.5431,5.5204,22.805,4.5967,-0.7381,-1.2263,1.7245,1.396,8.0,1.0889,0.3623,1,,,False,False,2,GREEN
100.367,520,515,truck,car,4.8206,3.6762,15.5431,5.5204,6.2225,-0.3058,1.9033,1.7245,4.5,-0.4839,1.0889,1,34.80145413870245,0.0025688581759742,False,False,2,GREEN
100.367,520,523,truck,truck,4.8206,3.6762,22.805,4.5967,9.9844,-1.5795,1.9033,1.396,8.0,-0.4839,0.3623,2,19.681450818056376,0.0128877694202956,False,False,2,GREEN
100.4,514,450,car,truck,7.4832,5.6502,11.9015,4.3713,-3.5817,-0.8711,1.6475,0.0427,8.0,-0.6056,1.1825,1,,,False,False,2,GREEN
100.4,514,492,car,car,7.4832,5.6502,23.6938,7.3515,11.7106,-0.0987,1.6475,2.202,4.5,-0.6056,0.4577,2,inf,0.0,False,False,2,GREEN
100.433,526,500,car,car,2.5055,8.0945,22.1094,8.4949,15.1039,-1.3996,4.9614,1.8106,4.5,-11.5877,0.5925,1,4.79367144852101,0.3286416303074041,False,False,2,GREEN
100.5,506,529,truck,car,9.2865,2.6602,17.4587,4.1484,3.6722,-0.6618,1.2538,1.0467,4.5,-0.0141,-0.0581,1,17.73153066151617,0.005839879363869,False,False,2,GREEN
100.5,506,7,truck,car,9.2865,2.6602,26.6395,3.5791,12.853,-1.2311,1.2538,0.0143,4.5,-0.0141,0.0013,2,10.369503832190398,0.0597666011826032,False,False,2,GREEN
100.5,519,530,car,car,9.0765,6.4555,17.9371,6.4135,4.3606,-1.758,2.0454,2.093,4.5,-2.4831,0.0232,1,inf,0.0,False,False,2,GREEN
100.5,529,7,car,car,17.4587,4.1484,26.6395,3.5791,4.6808,-1.2307,1.0467,0.0143,4.5,-0.0581,0.0013,1,4.5339015885315765,0.113853375491369,False,False,2,GREEN
100.533,528,531,car,car,2.0595,5.293,15.9381,3.5238,9.3786,-0.0308,3.123,1.012,4.5,-3.1614,0.0484,1,4.442728564661298,0.2375792229117352,False,False,2,GREEN
100.533,528,510,car,truck,2.0595,5.293,25.2989,6.043,15.2394,-1.4,3.123,1.984,8.0,-3.1614,1.3318,2,13.379631255487269,0.0425647007100017,False,False,2,GREEN
100.567,515,523,car,truck,15.4736,5.885,23.0249,4.7819,-0.4487,-1.0469,2.0085,1.4845,8.0,1.7481,0.5221,1,,,False,False,2,GREEN
100.567,520,523,truck,truck,5.1667,3.5388,23.0249,4.7819,9.8582,-1.2569,1.8269,1.4845,8.0,-0.2817,0.5221,1,28.791471962616814,0.0059462051895883,False,False,2,GREEN
100.633,526,500,car,car,3.13,7.623,22.3578,8.7742,14.7278,-0.6488,2.982,1.9262,4.5,-8.255,0.5635,1,13.949422239060423,0.0378438612691644,False,False,2,GREEN
100.7,506,529,truck,car,9.523,2.5787,17.4948,4.3557,3.4718,-0.373,1.246,1.0687,4.5,-0.0615,0.2789,1,19.58150028200789,0.0045272322714442,False,False,2,GREEN
100.7,519,529,car,car,9.3082,6.1666,17.4948,4.3557,3.6866,0.0109,1.7026,1.0687,4.5,-1.0082,0.2789,1,5.815743808171637,0.0544986179677751,False,False,2,GREEN
100.7,519,530,car,car,9.3082,6.1666,17.9791,6.84,4.1709,-1.1266,1.7026,2.2396,4.5,-1.0082,1.4428,2,inf,0.0,False,False,2,GREEN
100.733,450,531,truck,car,11.9011,4.3292,15.9239,3.7325,-0.4772,-1.5533,0.0971,1.1079,4.5,-0.857,0.91,1,,,False,False,2,GREEN
100.733,528,450,car,truck,2.5725,5.095,11.9011,4.3292,1.3286,-1.3842,2.3115,0.0971,8.0,-5.0667,-0.857,1,0.599981936416185,1.845388890561493,True,False,2,GREEN
100.733,528,531,car,car,2.5725,5.095,15.9239,3.7325,8.8514,-0.4375,2.3115,1.1079,4.5,-5.0667,0.91,2,7.354104353605849,0.0818318548478206,False,False,2,GREEN
100.767,515,523,car,truck,15.3932,6.3113,23.2586,4.9779,-0.1346,-0.8166,2.3158,1.5541,8.0,1.3256,0.1739,1,,,False,False,2,GREEN
100.767,520,523,truck,truck,5.5031,3.4136,23.2586,4.9779,9.7555,-0.9357,1.7584,1.5541,8.0,-0.4029,0.1739,1,47.75085658345572,0.0021392286402542,False,False,2,GREEN
100.8,492,510,car,truck,24.3722,7.9699,25.7409,6.3894,-6.6313,-0.5695,2.3827,2.1634,8.0,0.3805,0.005,1,,,False,False,2,GREEN
100.8,514,510,car,truck,7.9784,5.2506,25.7409,6.3894,9.7625,-1.0112,1.5426,2.1634,8.0,-0.4761,0.005,1,inf,0.0,False,False,2,GREEN
100.833,502,7,car,car,25.0491,3.7267,26.6359,3.5825,-2.9132,-1.6558,0.0314,0.0156,4.5,-0.0553,-0.0019,1,,,False,False,2,GREEN
100.833,505,502,car,car,10.3923,4.1866,25.0491,3.7267,10.1568,-1.3401,0.8986,0.0314,4.5,0.5685,-0.0553,1,11.71217712177122,0.0370212980466288,False,False,2,GREEN
100.833,505,7,car,car,10.3923,4.1866,26.6359,3.5825,11.7436,-1.1959,0.8986,0.0156,4.5,0.5685,-0.0019,2,13.299660249150625,0.0331963367280901,False,False,2,GREEN
100.833,526,500,car,car,3.615,7.3305,22.6265,9.0682,14.5115,-0.0623,3.3564,2.0671,4.5,12.0662,0.8453,1,11.25533235088808,0.05727507459601,False,False,2,GREEN
100.9,506,529,truck,car,9.7517,2.4926,17.5344,4.569,3.2827,-0.0736,1.1785,1.089,4.5,-0.6162,-0.0702,1,36.67821229050274,0.0012200703689036,False,False,2,GREEN
100.9,519,529,car,car,9.54,5.9354,17.5344,4.569,3.4944,-0.4336,1.597,1.089,4.5,-0.1761,-0.0702,1,6.878740157480316,0.0369253663003663,False,False,2,GREEN
100.9,519,530,car,car,9.54,5.9354,18.0324,7.2973,3.9924,-0.4381,1.597,2.2824,4.5,-0.1761,-1.01,2,inf,0.0,False,False,2,GREEN
100.967,450,531,truck,car,11.9014,4.3212,15.908,3.9884,-0.4934,-1.8172,0.0077,0.9659,4.5,0.0,-2.1229,1,,,False,False,2,GREEN
100.967,450,523,truck,truck,11.9014,4.3212,23.4961,5.1804,3.5947,-1.6408,0.0077,1.555,8.0,0.0,-0.165,2,inf,0.0,False,False,2,GREEN
100.967,515,523,car,truck,15.304,6.7929,23.4961,5.1804,0.1921,-0.5375,2.5823,1.555,8.0,1.339,-0.165,1,0.1869950355300301,2.746864367516919,True,False,2,GREEN
100.967,520,450,truck,truck,5.8276,3.2996,11.9014,4.3212,-1.9262,-1.4784,1.683,0.0077,8.0,-0.3509,0.0,1,,,False,False,2,GREEN
100.967,520,531,truck,car,5.8276,3.2996,15.908,3.9884,5.5804,-1.4612,1.683,0.9659,4.5,-0.3509,-2.1229,2,7.781899316692232,0.0460748700809977,False,False,2,GREEN
100.967,520,523,truck,truck,5.8276,3.2996,23.4961,5.1804,9.6685,-0.6192,1.683,1.555,8.0,-0.3509,-0.165,3,75.53515624999993,0.0008472875833893,False,False,2,GREEN
100.967,531,523,car,truck,15.908,3.9884,23.4961,5.1804,-0.4119,-0.958,0.9659,1.555,8.0,-2.1229,-0.165,1,,,False,False,2,GREEN
101.0,492,510,car,truck,24.7312,8.2941,26.0821,6.6579,-6.6491,-0.5138,2.452,2.1843,8.0,0.3121,0.2084,1,,,False,False,2,GREEN
101.0,514,510,car,truck,8.2133,5.0644,26.0821,6.6579,9.8688,-0.5565,1.4588,2.1843,8.0,-0.3611,0.2084,1,inf,0.0,False,False,2,GREEN
101.033,502,7,car,car,25.0502,3.7322,26.6333,3.5843,-2.9169,-1.6521,0.0315,0.0159,4.5,0.1144,0.0057,1,,,False,False,2,GREEN
101.033,505,502,car,car,10.5322,4.0599,25.0502,3.7322,10.018,-1.4723,0.9737,0.0315,4.5,0.1132,0.1144,1,10.632562088728507,0.0443072888800159,False,False,2,GREEN
101.033,505,7,car,car,10.5322,4.0599,26.6333,3.5843,11.6011,-1.3244,0.9737,0.0159,4.5,0.1132,0.0057,2,12.112236375026102,0.0395385282430114,False,False,2,GREEN
101.1,519,529,car,car,9.7386,5.7007,17.5832,4.7827,3.3446,-0.882,1.4343,1.1165,4.5,-1.5213,0.3389,1,10.524229074889872,0.0150984930933444,False,False,2,GREEN
101.1,527,530,car,car,6.0257,8.788,18.1016,7.7545,7.5759,-0.7665,3.9984,2.4729,4.5,-0.8662,2.909,1,4.966175024582104,0.1535890290262543,False,False,2,GREEN
101.167,515,523,car,truck,15.2041,7.3372,23.7314,5.382,0.5273,-0.1948,3.0024,1.5551,8.0,2.8623,0.1678,1,0.3643335866786429,1.9862291769391247,True,False,2,GREEN
101.167,520,523,truck,truck,6.1408,3.1949,23.7314,5.382,9.5906,-0.3129,1.6226,1.5551,8.0,-0.2541,0.1678,1,142.0829629629627,0.0002375372760828,False,False,2,GREEN
101.2,492,510,car,truck,25.1007,8.626,26.4431,6.9203,-6.6576,-0.4443,2.515,2.3065,8.0,0.3174,1.0181,1,,,False,False,2,GREEN
101.2,514,510,car,truck,8.4361,4.8822,26.4431,6.9203,10.007,-0.1119,1.4359,2.3065,8.0,0.1307,1.0181,1,inf,0.0,False,False,2,GREEN
101.233,505,502,car,car,10.6788,3.9345,25.0573,3.7367,9.8785,-1.6022,0.9382,0.0515,4.5,-0.433,0.0633,1,11.140746588474116,0.0397953581009262,False,False,2,GREEN
101.3,519,529,car,car,9.8959,5.4849,17.6333,5.0102,3.2374,-1.3253,1.2893,1.2286,4.5,0.064,0.786,1,53.33443163097201,0.0005690507814913,False,False,2,GREEN
101.3,527,530,car,car,6.544,8.2093,18.1889,8.2985,7.1449,-1.7108,3.743,3.0279,4.5,-1.6878,2.6409,1,9.991469724514053,0.0357855260395526,False,False,2,GREEN
101.3,527,524,car,truck,6.544,8.2093,29.3055,8.3941,14.7615,-1.9652,3.743,3.1998,8.0,-1.6878,0.5319,2,27.17507363770252,0.0099944531382311,False,False,2,GREEN
101.3,530,524,car,truck,18.1889,8.2985,29.3055,8.3941,3.1166,-2.0544,3.0279,3.1998,8.0,2.6409,0.5319,1,inf,0.0,False,False,2,GREEN
101.333,513,7,truck,car,9.194,3.475,26.629,3.5866,12.935,-2.0384,1.1107,0.016,4.5,-1.0549,-0.0054,1,11.816022654608568,0.0463226938538848,False,False,2,GREEN
101.367,520,523,truck,truck,6.4404,3.0919,23.9757,5.5808,9.5353,-0.0111,1.5325,1.5981,8.0,-0.6459,0.2638,1,inf,0.0,False,False,2,GREEN
101.4,492,510,car,car,25.48,8.965,26.8389,7.1821,-3.1411,-0.0171,2.5697,2.4031,4.5,0.2301,-0.0612,1,,,False,False,2,GREEN
101.5,519,529,car,car,10.0505,5.2789,17.6834,5.2631,3.1329,-1.7842,1.2787,1.3316,4.5,-0.1674,0.2535,1,inf,0.0,False,False,2,GREEN
101.5,527,530,car,car,7.0088,7.6796,18.2938,8.9157,6.785,-0.5639,3.2541,3.0731,4.5,-3.1957,-2.1647,1,37.48618784530386,0.002414222549742,False,False,2,GREEN
101.5,527,524,car,truck,7.0088,7.6796,29.851,8.7378,14.8422,-1.0918,3.2541,3.2199,8.0,-3.1957,-0.2952,2,433.982456140348,3.940251445203594e-05,False,False,2,GREEN
101.5,530,524,car,truck,18.2938,8.9157,29.851,8.7378,3.5572,-1.9721,3.0731,3.2199,8.0,-2.1647,-0.2952,1,inf,0.0,False,False,2,GREEN
101.533,513,7,truck,car,9.3665,3.372,26.6262,3.5881,12.7597,-1.9339,0.9024,0.0157,4.5,-0.981,0.0023,1,14.390098116612158,0.0308093799227254,False,False,2,GREEN
101.6,492,510,car,truck,25.8676,9.3097,27.2515,7.4457,-6.6161,-0.286,2.6186,2.5464,8.0,0.259,1.5305,1,,,False,False,2,GREEN
101.7,519,529,car,car,10.1955,5.0808,17.7459,5.5208,3.0504,-1.36,1.1487,1.2886,4.5,-0.9872,-0.692,1,inf,0.0,False,False,2,GREEN
101.7,527,529,car,car,7.3907,7.2162,17.7459,5.5208,5.8552,-0.1046,2.8182,1.2886,4.5,-1.1697,-0.692,1,3.827928870292887,0.199794726055472,False,False,2,GREEN
101.7,530,524,car,car,18.4231,9.533,30.3965,9.1198,7.4734,-1.3868,3.529,3.5773,4.5,6.7253,3.8507,1,inf,0.0,False,False,2,GREEN
101.733,450,7,truck,car,11.903,4.294,26.6234,3.5895,10.2204,-1.4455,0.0563,0.016,4.5,0.0356,0.0002,1,253.6079404466501,7.94533482055497e-05,False,False,2,GREEN
101.8,492,510,car,truck,26.2633,9.6619,27.7191,7.7017,-6.5442,-0.1898,2.6819,2.7497,8.0,0.3741,0.4696,1,,,False,False,2,GREEN
101.833,526,502,car,car,5.915,5.516,25.0873,3.7395,14.6723,-0.0235,2.3823,0.0491,4.5,-2.4449,0.0051,1,6.288487913595064,0.1855135950055546,False,False,2,GREEN
101.833,528,526,car,car,4.9215,4.034,5.915,5.516,-3.5065,-0.318,2.0937,2.3823,4.5,-2.207,-2.4449,1,,,False,False,2,GREEN
101.833,528,502,car,car,4.9215,4.034,25.0873,3.7395,15.6658,-1.5055,2.0937,0.0491,4.5,-2.207,0.0051,2,7.662036584172944,0.1334240562243868,False,False,2,GREEN
101.867,531,533,car,car,15.8618,4.5704,18.3603,3.3308,-2.0015,-0.5604,0.9758,0.4338,4.5,2.1614,0.0438,1,,,False,False,2,GREEN
101.9,519,529,car,car,10.287,4.8865,17.8045,5.79,3.0175,-0.8965,1.0146,1.6242,4.5,-0.5007,4.0444,1,inf,0.0,False,False,2,GREEN
101.9,527,529,car,car,7.7275,6.7957,17.8045,5.79,5.577,-0.7943,2.5622,1.6242,4.5,-1.387,4.0444,1,5.945628997867805,0.078881477496862,False,False,2,GREEN
101.9,530,524,car,truck,18.566,10.35,31.0443,9.5272,4.4783,-1.3272,4.7095,3.9444,8.0,5.0606,-0.1456,1,5.8532218010717525,0.0653571678985329,False,False,2,GREEN
102.0,492,510,car,truck,26.6683,10.0244,28.2133,7.9646,-6.455,-0.0902,2.7519,2.8499,8.0,0.3256,0.5384,1,,,False,False,2,GREEN
102.0,536,510,car,truck,21.1374,6.2046,28.2133,7.9646,-0.9241,-0.39,1.3287,2.8499,8.0,-1.0636,0.5384,1,,,False,False,2,GREEN
102.033,526,502,car,car,6.261,5.2585,25.0972,3.7382,14.3362,-0.2797,1.9554,0.0524,4.5,-1.7579,0.0469,1,7.533473462953231,0.1263029603381649,False,False,2,GREEN
102.067,506,533,truck,car,10.8317,1.9688,18.3924,3.4127,3.0607,-0.7061,0.985,0.4479,4.5,-0.056,0.0979,1,5.698566374976728,0.0471258878687881,False,False,2,GREEN
102.067,531,533,car,car,15.8232,4.7863,18.3924,3.4127,-1.9308,-0.4264,1.1216,0.4479,4.5,-0.7037,0.0979,1,,,False,False,2,GREEN
