timestamp_s,mean_speed_kmh,median_speed_kmh,n_vehicles,std_speed_kmh,smooth_speed_kmh,phase,signal_cycle
78.933,11.676933333333332,9.2765,3,10.462456688719591,9.908994047619043,GREEN,1
78.967,17.330333333333332,18.4897,3,10.238997286030177,8.948679761904756,GREEN,1
79.033,6.758575,5.6276,4,5.070419900018144,9.632972619047612,GREEN,1
79.067,5.977833333333334,5.2124,3,5.922663070218779,9.860020238095231,GREEN,1
79.167,12.40745,11.0125,4,10.8073387305417,9.38109166666666,GREEN,1
79.233,7.38785,6.03675,4,5.793687211957511,7.965765476190469,GREEN,1
79.433,7.481166666666667,5.3243,3,6.894936676528171,8.581751190476183,GREEN,1
79.5,8.324433333333333,6.059,3,9.143807897333218,9.074503571428563,GREEN,1
79.6,7.42305,2.70785,4,11.451301824246883,7.988453571428564,GREEN,1
79.667,11.070475,9.36945,4,6.196370834811294,9.159374999999992,GREEN,1
79.7,9.4271,5.4492,3,11.39096827798234,8.855283333333324,GREEN,1
79.8,4.8050999999999995,2.8244,4,6.203258005811677,8.42587499999999,GREEN,1
79.867,15.584299999999999,10.6713,3,9.132054798346317,8.431334523809515,GREEN,1
79.967,5.352525,5.669849999999999,4,4.601212006544218,9.00089999999999,GREEN,1
80.0,5.318575,3.3491,4,6.474277409036986,8.593514285714276,GREEN,1
80.033,7.461266666666667,5.2568,3,6.876335576695871,8.731352380952371,GREEN,1
80.067,15.057433333333334,9.4509,3,11.285391808144428,8.397688095238086,GREEN,1
80.167,6.5754,7.44005,4,2.712100063296584,8.55475119047618,GREEN,1
80.2,5.769966666666666,2.0012,3,8.266189650820586,10.778240476190467,GREEN,1
80.267,13.24865,11.757249999999999,4,7.399571515747831,10.54507023809523,GREEN,1
80.367,6.451966666666666,7.4898,3,2.9498126590231677,10.338054761904754,GREEN,1
80.467,20.883000000000003,18.40325,4,14.218632035232268,10.272823809523802,GREEN,1
80.567,5.829075,5.210100000000001,4,2.729131008672907,11.264757142857135,GREEN,1
80.667,13.608325,14.740300000000001,4,6.480200229095292,10.207961904761898,GREEN,1
80.767,6.118783333333333,4.77935,6,3.1820452815236098,11.158600952380946,GREEN,1
80.867,12.7135,14.3553,4,6.08626548057181,9.140306666666659,GREEN,1
80.967,5.8510833333333325,4.460850000000001,6,3.0475697028397337,10.218367380952373,GREEN,1
81.067,13.106440000000001,12.5464,5,6.978408681999069,9.473606666666658,GREEN,1
81.167,6.7549399999999995,6.8869,5,3.401678968244946,10.472114761904754,GREEN,1
81.267,13.375499999999999,11.4554,5,8.65353546679044,9.920314761904754,GREEN,1
81.367,8.395,7.5814,4,4.214060905270988,10.231002857142851,GREEN,1
81.467,13.108340000000002,11.1949,5,8.473489707493602,10.129121632653055,GREEN,1
81.533,8.850900000000001,11.0568,3,6.817958464965889,10.527754013605435,GREEN,1
81.567,8.0259,6.9905,3,3.920519790793053,10.180348656462579,GREEN,1
81.667,12.393271428571428,9.7302,7,8.244245312886294,10.44472365646258,GREEN,1
81.767,9.545366666666666,8.1999,3,4.831122298527882,9.804908418367342,GREEN,1
81.867,10.9436625,8.02185,8,8.392327867750486,10.33015603741496,GREEN,1
81.967,10.245625,8.5497,4,5.321227509622818,9.69878460884353,GREEN,1
82.067,8.629633333333334,7.17235,6,5.244823763165611,8.953710119047612,GREEN,1
82.167,12.527633333333334,10.2512,3,6.957216594539323,9.239624404761898,GREEN,1
82.233,3.6062999999999996,3.8499,3,1.165157727520184,9.577639285714278,GREEN,1
82.267,7.17775,5.821199999999999,6,4.402695596904241,9.215264285714278,GREEN,1
82.333,11.546766666666665,9.8657,3,11.191495959581692,9.671783333333325,GREEN,1
82.367,13.309766666666667,11.2685,3,6.101216063485485,9.802307142857135,GREEN,1
82.467,7.7090000000000005,6.8586,5,4.1674955512873675,10.409867857142851,GREEN,1
82.533,11.825266666666666,9.8314,3,11.62693563297455,10.96266547619047,GREEN,1
82.567,13.4413,12.4007,3,5.061178159282679,10.863724523809518,GREEN,1
82.667,7.859225,6.57995,4,4.2871749286875,9.931125714285708,GREEN,1
82.733,11.047333333333334,9.7774,3,10.234463495627573,10.934011428571422,GREEN,1
82.767,10.854180000000001,10.2857,5,6.163287347430753,10.282963809523803,GREEN,1
82.867,6.781575,6.2937,4,3.601451181005605,10.40320666666666,GREEN,1
82.967,14.729199999999999,15.121849999999998,4,7.503257863532792,10.259393571428564,GREEN,1
83.067,7.267933333333333,7.219,3,2.8368165438274877,9.374260238095232,GREEN,1
83.167,14.283000000000001,16.0848,4,6.835110246855327,8.721410714285708,GREEN,1
83.267,6.852533333333334,6.7597,3,3.1452776639485,8.444710714285709,GREEN,1
83.3,4.8514,3.09445,4,5.8597273696535295,8.522663095238089,GREEN,1
83.467,6.284233333333333,6.7659,3,2.812802334564826,8.326972619047613,GREEN,1
83.5,4.8446750000000005,2.78525,4,6.165524482894109,6.999605952380946,GREEN,1
83.567,15.274866666666666,20.8163,3,11.985741522464656,8.082448809523804,GREEN,1
83.667,5.8980999999999995,6.8103,3,2.4235674263366387,8.131644047619043,GREEN,1
83.7,4.991433333333333,1.5431,3,7.303274000291467,8.467182142857137,GREEN,1
83.767,14.432433333333334,20.0118,3,11.283196061548045,8.88543928571428,GREEN,1
83.8,5.195766666666667,3.5093,3,3.2050219614432183,7.395767857142851,GREEN,1
83.833,8.633000000000001,11.0184,3,7.428907637062128,8.7132869047619,GREEN,1
83.867,7.772475,5.37195,4,7.5642982020255305,8.998382142857137,GREEN,1
83.9,4.847166666666666,1.4467,3,7.136082971303888,8.022523095238089,GREEN,1
83.967,15.120733333333332,20.1881,3,12.104482087364717,8.036384999999994,GREEN,1
84.033,6.9871,7.27245,4,6.0492414879883905,8.688559999999994,GREEN,1
84.067,7.60142,3.2301,5,8.781996785868234,9.03347309523809,GREEN,1
84.1,5.2928,4.09275,4,5.918548428457775,9.600756428571424,GREEN,1
84.167,13.198224999999999,13.14565,4,11.469998030332583,8.17952309523809,GREEN,1
84.233,10.186866666666667,13.6599,3,8.71595483600812,8.679146904761899,GREEN,1
84.267,8.818150000000001,4.63015,4,10.4181031614845,9.264572619047613,GREEN,1
84.3,5.1720999999999995,4.08035,4,5.7144853912374876,9.706072619047614,GREEN,1
84.367,10.484466666666668,5.7525,3,12.440957263142309,8.5485869047619,GREEN,1
84.433,11.699399999999999,14.3641,3,10.375248198958905,8.610058333333328,GREEN,1
84.467,8.3833,4.3203499999999995,4,9.966207087620312,8.827184523809517,GREEN,1
84.5,5.095825,4.3142000000000005,4,5.353508939860534,8.990052380952376,GREEN,1
84.567,10.617166666666668,5.403,3,12.9063731521808,8.206771428571423,GREEN,1
84.633,10.338033333333334,13.165,3,9.003886106750425,8.012942857142852,GREEN,1
84.667,6.312175,4.6569,4,6.173883861004082,7.3766476190476125,GREEN,1
84.7,5.0015,4.64815,4,4.8841285589140675,8.249677380952376,GREEN,1
84.733,10.3426,7.6105,3,6.6680509918566155,7.538944047619042,GREEN,1
84.767,3.929233333333334,5.1301,3,2.4203245264495696,7.795329761904756,GREEN,1
84.833,11.207033333333333,10.2112,3,11.574823197065832,7.838933333333328,GREEN,1
84.9,5.642033333333334,7.0223,3,5.0485519758969835,7.860871428571422,GREEN,1
85.033,12.132733333333334,8.2146,3,14.440815727074884,7.453149999999994,GREEN,1
85.067,6.6174,2.3771,3,7.3533369044264525,8.38626666666666,GREEN,1
85.1,5.1550666666666665,6.4795,3,4.592101876410554,7.6577511904761835,GREEN,1
85.2,7.48855,7.30075,4,1.3035980835109162,7.539236904761898,GREEN,1
85.233,10.46105,7.2196,4,11.744404908295696,6.916236904761898,GREEN,1
85.267,6.107425,3.6863,4,5.687719536202537,7.166299761904755,GREEN,1
85.3,4.812433333333333,6.2433,3,4.236479198973285,7.2333330952380885,GREEN,1
85.4,7.771733333333334,7.0763,3,1.4916401252759774,6.545806904761898,GREEN,1
85.433,8.36784,5.0491,5,11.34790593448853,6.002090238095232,GREEN,1
85.467,5.6243,3.53775,4,4.745608294693807,6.414758095238089,GREEN,1
85.5,2.6758666666666664,0.1887,3,4.4326670011781095,7.047681904761899,GREEN,1
85.533,6.655033333333333,5.9746,3,3.9767513454242187,6.685302142857137,GREEN,1
85.6,8.9961,9.3494,3,1.8158135063932093,6.016496428571422,GREEN,1
85.633,9.2429,4.63885,4,12.405329134153058,6.133282142857136,GREEN,1
85.667,5.235075,3.2969999999999997,4,4.190363474588651,7.245029761904756,GREEN,1
85.7,3.6862,3.707,4,4.117362234084665,6.86313928571428,GREEN,1
85.733,6.441800000000001,5.5394,3,4.110082277765252,6.3068678571428505,GREEN,1
85.8,10.4581,11.323599999999999,4,2.5949222878537235,5.495282142857136,GREEN,1
85.833,3.9818,5.2424,3,3.4172757439223425,6.0107678571428504,GREEN,1
85.867,5.1022,3.3288,4,3.829635900012777,6.029539285714279,GREEN,1
85.9,3.5618,3.57245,4,3.9693181051661757,5.887463095238088,GREEN,1
86.0,8.843475,10.137,4,4.408263839181286,4.8605880952380875,RED,1
86.033,3.8176,4.8146,3,3.298704660923739,5.577636666666659,GREEN,2
86.067,5.447266666666667,3.9248,3,3.408630729975504,5.4196985714285635,GREEN,2
86.1,3.2699749999999996,3.15175,4,3.6376931539782182,5.676884285714278,GREEN,2
86.2,9.001140000000001,10.4456,5,5.3615489704935095,4.846702142857135,RED,2
86.233,3.996633333333333,4.7388,3,3.462625380160743,6.334111666666659,GREEN,2
86.267,5.362100000000001,4.287,3,2.8435968297211187,6.119754523809516,GREEN,2
86.3,3.0322,3.00785,4,3.3514682464058447,6.431353333333326,GREEN,2
86.4,14.229466666666667,13.1408,6,10.990300866430667,5.423809523809516,GREEN,2
86.433,3.9467666666666665,3.7763,3,3.7363176689533955,6.2514690476190395,GREEN,2
86.467,5.4511666666666665,4.6459,3,2.5125228841412235,6.547423809523801,GREEN,2
86.5,1.9483333333333333,0.2187,3,3.149374973440497,6.890238095238088,GREEN,2
86.6,9.79025,8.721449999999999,4,6.481336972415491,5.12329523809523,GREEN,2
86.633,7.433783333333333,5.7197499999999994,6,7.25411028187928,5.878489285714278,GREEN,2
86.667,5.4319,5.5563,3,1.535883110786755,6.290022619047611,GREEN,2
86.7,1.8608666666666664,0.2479,3,2.9735725320451376,6.819865476190468,GREEN,2
86.8,9.233125,6.80055,4,8.038603030948018,5.9352190476190385,GREEN,2
86.833,8.3319,4.1159,4,11.029808105311714,6.229660714285706,GREEN,2
86.867,5.657233333333333,6.2488,3,1.305658547757925,6.8892083333333245,GREEN,2
86.9,3.597725,2.6902,4,4.276393680330036,7.473674999999992,GREEN,2
87.0,9.494875,7.9735499999999995,4,6.998084932501177,6.7020285714285635,GREEN,2
87.033,10.048733333333333,3.0091,3,14.50386638877142,6.359499999999992,GREEN,2
87.067,5.952133333333333,6.378,3,1.3965782517758658,6.713116666666658,GREEN,2
87.1,3.8316,2.6616,4,4.722405953183893,7.150774999999991,GREEN,2
87.167,5.934200000000001,3.0116,3,5.143799866829968,6.35112142857142,GREEN,2
87.2,8.13255,7.0013,4,5.548491264899555,5.761464285714277,GREEN,2
87.267,6.661333333333334,6.1668,3,2.179395334337791,5.8748080952380874,GREEN,2
87.3,3.8973,2.6398,4,4.859861543981132,6.482922380952373,GREEN,2
87.367,5.921133333333334,3.2645,3,5.1034694280786415,6.215543809523801,GREEN,2
87.4,6.74554,4.0077,5,5.406575056632434,5.812374761904754,GREEN,2
87.467,8.0884,8.128499999999999,4,3.024174406346301,5.589580714285705,GREEN,2
87.5,4.06255,2.49815,4,5.256009282399211,5.894637857142848,GREEN,2
87.533,5.310366666666667,5.7436,3,3.737429924872617,6.2448188095238,GREEN,2
87.567,5.101775,3.4417999999999997,4,4.4632984786104855,5.9510988095238,GREEN,2
87.6,6.0327,3.288,5,4.940559389886939,5.556491666666657,GREEN,2
87.667,8.372399999999999,8.1941,4,2.9761854892910597,5.711609523809514,GREEN,2
87.7,4.6895,2.41535,4,6.500729876457463,6.49663999999999,GREEN,2
87.767,5.32615,3.7987,4,4.3740430035227895,6.502189999999991,GREEN,2
87.8,5.148375,5.055899999999999,4,2.9398970269665345,6.422829285714276,GREEN,2
87.867,10.80558,10.3311,5,5.7939567324066195,5.854853095238085,GREEN,2
87.9,5.140625,2.31875,4,7.467434479737112,6.710095952380942,GREEN,2
87.967,5.477175,4.3736,4,4.009181912705716,6.792288809523799,GREEN,2
88.0,4.396566666666667,2.8459,3,3.16366647789133,6.8840138095237995,GREEN,2
88.067,10.6762,8.712900000000001,4,6.848344066512234,5.9315214285714175,GREEN,2
88.1,5.901500000000001,0.0831,3,10.11606688194577,6.881178571428562,GREEN,2
88.167,5.79045,5.0769,4,3.708072568060124,7.171096428571418,GREEN,2
88.2,4.138133333333333,2.492,3,2.886592491733693,7.297052619047608,GREEN,2
88.267,11.788225,8.41375,4,9.464713648556234,7.438409761904751,GREEN,2
88.3,7.506599999999999,0.0706,3,12.907252534912299,7.307098333333322,GREEN,2
88.367,5.27826,5.2911,5,2.205562906153438,8.335730476190465,GREEN,2
88.467,11.6657,9.7029,4,7.83488480621551,8.512607857142845,GREEN,2
88.567,4.98232,4.8653,5,1.5284293824053496,7.426180476190464,GREEN,2
88.667,12.990874999999999,11.40405,4,8.901612484778624,7.607132857142845,GREEN,2
88.767,5.376275,5.7029,4,1.9087644037876086,8.96856714285713,GREEN,2
88.8,4.183233333333333,3.2071,3,2.1134323299631177,8.11081357142856,GREEN,2
88.867,8.773266666666666,6.76075,6,9.671319280980576,8.766867857142845,GREEN,2
88.9,14.808300000000001,15.8662,3,14.270988427926078,7.660471428571417,GREEN,2
88.967,5.6614249999999995,5.8427500000000006,4,2.0713679286484408,8.403000714285701,GREEN,2
89.067,9.5747,8.991,5,10.482547622596332,8.776069761904749,GREEN,2
89.167,5.246099999999999,5.57,7,3.5037518115110076,9.013012619047606,GREEN,2
89.267,10.57398,9.0065,5,11.264883275338454,8.165107857142845,GREEN,2
89.367,6.794716666666667,6.586399999999999,6,3.8018712700020063,8.850715714285702,GREEN,2
89.467,10.431866666666666,8.8077,3,10.896613589704526,8.126563333333321,GREEN,2
89.533,8.872966666666667,7.3298,3,8.416331963708021,10.045082380952369,GREEN,2
89.567,10.46068,9.1249,5,7.506469570443883,9.932380476190465,GREEN,2
89.6,4.505633333333333,3.5681,3,1.7669869618458804,10.506806666666657,GREEN,2
89.667,18.675733333333334,21.3854,3,9.100842141985177,9.670354285714277,GREEN,2
89.733,9.785066666666667,12.7234,3,7.389000005639012,9.793639999999991,GREEN,2
89.767,10.8157,10.1102,5,8.069279703914098,11.113980952380944,GREEN,2
89.8,4.5767,3.7991,3,1.699604827599639,11.830556190476182,GREEN,2
89.833,9.735966666666668,14.0142,3,8.379915134614034,10.036551428571418,GREEN,2
89.867,19.70306666666667,21.3051,3,10.67191880232104,9.751991904761894,GREEN,2
89.967,9.52166,9.2821,5,5.489931465237066,11.069096666666656,GREEN,2
90.0,6.117699999999999,6.2302,3,1.7113255943858254,11.653196666666657,GREEN,2
90.033,7.79315,7.739,4,7.544834183952178,11.148739523809514,GREEN,2
90.067,20.035433333333334,21.3366,3,11.613547157666055,9.58640499999999,GREEN,2
90.167,8.6654,6.557,6,6.68539233373779,10.308039285714276,GREEN,2
90.2,6.204766666666667,5.5564,3,1.7365353619587864,10.722086904761897,GREEN,2
90.233,8.766725000000001,8.45185,4,9.08472881428866,10.36261904761904,GREEN,2
90.267,14.573099999999998,8.44915,6,16.913751287872245,8.70004285714285,GREEN,2
90.367,9.016033333333334,6.6246,6,7.605951365257778,7.972390476190469,GREEN,2
90.4,5.276875,5.50255,4,4.103833102011662,8.367815646258496,GREEN,2
90.433,8.3974,8.8208,4,8.28039148551162,7.90787636054421,GREEN,2
90.467,3.5718333333333336,3.2721,3,3.369513362984829,7.1156156462584965,GREEN,2
90.567,8.972742857142856,6.0219,7,8.478638422305227,7.212982312925163,GREEN,2
90.6,5.54715,5.42195,4,4.713277591726024,6.946266836734687,GREEN,2
90.633,9.027275,8.4682,4,8.935562415567361,7.059812551020402,GREEN,2
90.767,9.6976,6.2587,7,9.300443559314793,7.948698860544211,GREEN,2
90.8,3.4098666666666664,3.2373,3,3.459479513356501,7.199845119047613,GREEN,2
90.833,9.19222,6.8029,5,9.594087943468102,7.818030833333327,GREEN,2
90.967,9.7940375,6.3918,8,7.846455733448337,7.978099710884348,GREEN,2
91.0,3.7307666666666663,3.2605,3,3.9462714165821557,7.448656853741491,GREEN,2
91.033,9.87445,8.5355,6,8.653979080573281,8.01275304421768,GREEN,2
91.167,10.147757142857143,8.3502,7,7.7273006962019934,8.412347329931967,GREEN,2
91.2,5.9915,6.3036,4,5.1998350736666,7.805320544217681,GREEN,2
91.233,7.3585400000000005,6.7465,5,6.455017902608792,8.183806258503395,GREEN,2
91.367,11.98938,9.4582,5,8.09587547038614,7.644522925170063,GREEN,2
91.4,5.54485,6.17,4,4.602662815878072,8.379071904761899,GREEN,2
91.433,6.380166666666667,5.04895,6,5.676122019007931,8.871304047619041,GREEN,2
91.467,6.099466666666667,6.0447,3,1.094877784656047,8.697048333333328,GREEN,2
91.567,15.2896,14.295850000000002,4,9.526688856400563,9.112484523809519,GREEN,2
91.6,9.437125,6.56545,4,10.852330981061167,9.287673809523804,GREEN,2
91.633,6.138750000000001,5.35225,6,5.151626427741049,9.165325510204076,GREEN,2
91.767,14.897433333333334,13.0221,3,10.498777933327922,10.072449319727886,GREEN,2
91.8,6.7711749999999995,6.05105,4,6.473601756042252,8.586171541950108,GREEN,2
91.833,5.523728571428571,3.2391,7,5.058918290410275,8.107215589569156,GREEN,2
92.0,12.449333333333334,18.2384,3,10.749965401959827,9.084217970521538,GREEN,2
92.033,4.885655555555555,3.1425,9,3.949637656517086,7.744557851473918,GREEN,2
92.067,6.084433333333333,5.8222,3,0.8731990971899442,7.398870946712013,GREEN,2
92.2,12.977766666666668,16.2571,3,11.643173647392421,7.343102579365074,GREEN,2
92.233,5.5198125000000005,4.962,8,4.113794140080941,7.388940674603169,GREEN,2
92.267,4.351366666666667,4.5151,3,4.078665577530638,7.46786666666666,GREEN,2
92.3,5.13335,4.9055,4,1.3108543486342532,7.25626547619047,GREEN,2
92.4,12.770199999999997,18.0382,3,11.072022514427974,7.205348809523803,GREEN,2
92.433,5.4381375,5.06965,8,3.8711449535311897,7.363164484126977,GREEN,2
92.467,4.603225,3.7582500000000003,4,4.428647202306817,7.516762103174597,GREEN,2
92.6,12.62135,13.73485,4,11.851089314911098,9.329578769841262,GREEN,2
92.633,6.624522222222222,5.2929,9,4.826034529709091,8.656543055555549,GREEN,2
92.667,5.426550000000001,4.998,4,4.880798561369509,8.627346269841263,GREEN,2
92.8,17.823066666666666,22.406,3,15.981961961640796,10.100990317460312,GREEN,2
92.833,8.05895,6.356450000000001,8,5.521307210124377,9.364756190476184,GREEN,2
92.867,5.233759999999999,4.4853,5,4.584434821000293,9.303828015873009,GREEN,2
93.0,14.918733333333336,22.0709,3,12.878477563102456,9.666574841269835,GREEN,2
93.033,7.467711111111111,5.5081,9,5.168012164131497,8.123040317460312,GREEN,2
93.067,6.198025,4.07185,4,7.211595344709334,7.822476031746026,GREEN,2
93.233,7.965777777777778,5.6236,9,5.850439082406076,8.314938888888884,GREEN,2
93.267,7.018325000000001,4.53905,4,8.258756220874506,7.189312698412692,GREEN,2
93.333,5.955000000000001,6.4518,3,3.0017928509475804,6.9335111111111045,GREEN,2
93.433,8.681,5.7621,9,7.248531250708657,7.278042460317454,GREEN,2
93.467,7.03935,4.7585999999999995,4,8.062114693842222,7.2681956349206285,GREEN,2
93.533,5.6771,5.7061,3,2.736115266212299,6.911011111111104,GREEN,2
93.633,8.609744444444445,6.3968,9,6.934911503420773,7.34244285714285,GREEN,2
93.667,7.896850000000001,5.06135,4,8.589234139122455,7.273567857142851,GREEN,2
93.733,4.518033333333334,3.1926,3,3.4786852348744257,6.969227380952375,GREEN,2
93.833,8.975022222222222,6.0494,9,7.592909618317897,7.578518452380946,GREEN,2
93.867,8.198875,5.421749999999999,4,8.758677874114335,7.745774007936501,GREEN,2
93.933,4.908966666666667,3.4144,3,2.703610819502935,7.85454781746031,GREEN,2
94.033,9.9421375,7.21715,8,7.126255313765028,8.374310912698407,GREEN,2
94.067,9.780533333333333,7.9816,3,9.62669833812888,7.604243452380946,GREEN,2
94.233,8.658266666666666,6.668,9,6.4655232458402,7.474136309523803,GREEN,2
94.267,8.156375,5.5903,4,8.505077090136613,8.033026785714279,GREEN,2
94.333,3.58455,3.00595,4,2.598829950189123,7.066649999999994,GREEN,2
94.433,7.288125,5.747249999999999,8,4.663558941639192,6.743845238095232,GREEN,2
